SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,DEPT_CODE,DEPT_DIVISION,ADDRESS,NEIGHBORHOOD,ZIPCODE,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD
SR25032279,JSMITH2,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5608 RIDGE AV,PLEASANT RIDGE,45213.0,311 CALL,2025 Mar 09 12:00:00 AM,11:29 AM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,2:07 AM,2025 Mar 10 12:00:00 AM,2:07 AM,36,3/10/2025,2025 Mar 21 12:00:00 AM,12,,,,,,,,,Y,0,,,"5,608",,RIDGE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.17446634,-84.42690774,3/9/2025,PLEASANT RIDGE
SR25032354,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,747 DELTA AV,MT. LOOKOUT,45226.0,INTERNET,2025 Mar 09 12:00:00 AM,3:18 PM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,5:02 AM,2025 Mar 10 12:00:00 AM,5:02 AM,36,3/11/2025,2025 Mar 21 12:00:00 AM,12,,,,,,WEDNESDAY,WED06,2,Y,0,,,747,,DELTA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.1261646,-84.43368305,3/9/2025,MOUNT LOOKOUT
SR25032464,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6246 HAMILTON AV,COLLEGE HILL,45224.0,INTERNET,2025 Mar 09 12:00:00 AM,10:05 PM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,4:43 AM,2025 Mar 10 12:00:00 AM,4:43 AM,36,3/11/2025,2025 Mar 21 12:00:00 AM,12,,,,,,THURSDAY,THU28,1,Y,0,,,"6,246",,HAMILTON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.20471189,-84.54776189,3/9/2025,COLLEGE HILL
SR25032440,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1022 VINE ST,OVER-THE-RHINE,45202.0,INTERNET,2025 Mar 09 12:00:00 AM,8:16 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,12:57 PM,2025 Mar 12 12:00:00 AM,12:57 PM,36,3/11/2025,2025 Mar 21 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,022",,VINE ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,12,6.0,119,,39.10712712,-84.5144618,3/9/2025,DOWNTOWN
SR25032248,JMOORE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3399 WASSON RD,OAKLEY,45208.0,311 CALL,2025 Mar 09 12:00:00 AM,4:18 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:07 AM,2025 Mar 12 12:00:00 AM,3:07 AM,36,3/10/2025,2025 Mar 21 12:00:00 AM,12,,,,,,,,,Y,0,,,"3,399",,WASSON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.14370098,-84.42204056,3/9/2025,HYDE PARK
SR25032406,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,415 STRAIGHT ST,CUF,45219.0,INTERNET,2025 Mar 09 12:00:00 AM,6:10 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:55 AM,2025 Mar 12 12:00:00 AM,5:55 AM,36,3/11/2025,2025 Mar 21 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,415,,STRAIGHT ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,1.0,2,,39.12965612,-84.52324893,3/9/2025,CUF - HEIGHTS
SR25032880,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5200 LESTER RD,OAKLEY,45213.0,INTERNET,2025 Mar 10 12:00:00 AM,3:52 PM,2025 Jun 06 12:00:00 AM,CLOSED,CLOSED,2025 Jun 06 12:00:00 AM,11:51 AM,2025 Jun 06 12:00:00 AM,11:51 AM,0,6/6/2025,2025 Jun 18 12:00:00 AM,100,,,,,,TUESDAY,,,Y,2,,,"5,200",,LESTER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.16768471,-84.43060603,3/10/2025,OAKLEY
SR25032535,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,9 GLENWOOD AV,AVONDALE,45217.0,INTERNET,2025 Mar 10 12:00:00 AM,8:18 AM,2025 Jun 06 12:00:00 AM,CLOSED,CLOSED,2025 Jun 06 12:00:00 AM,11:56 AM,2025 Jun 06 12:00:00 AM,11:56 AM,0,6/6/2025,2025 Jun 18 12:00:00 AM,100,,,,,,TUESDAY,TUE07,3,Y,2,,,9,,GLENWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,4.0,99,,39.15544578,-84.50513745,3/10/2025,AVONDALE
SR25033007,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1013 ST GREGORY ST,MT. ADAMS,45202.0,INTERNET,2025 Mar 10 12:00:00 AM,9:01 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,1:04 PM,2025 Mar 11 12:00:00 AM,1:04 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON27,2,Y,0,,,"1,013",,ST GREGORY ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,6.0,119,,39.10647544,-84.49705478,3/10/2025,MOUNT ADAMS
SR25032730,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2111 STATE AV,QUEENSGATE,45214.0,INTERNET,2025 Mar 10 12:00:00 AM,12:21 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,4:47 AM,2025 Mar 11 12:00:00 AM,4:47 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,111",,STATE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.12472217,-84.54041181,3/10/2025,QUEENSGATE
SR25032755,JPHILLIPS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2543 FAIRVIEW AV,CUF,45219.0,RADIO,2025 Mar 10 12:00:00 AM,12:53 PM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,12:58 PM,2025 Mar 10 12:00:00 AM,12:58 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON21,2,Y,0,,,"2,543",,FAIRVIEW AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,10,1.0,2,,39.1291628,-84.52413388,3/10/2025,CUF - HEIGHTS
SR25032640,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2818 HARRISON AV,WESTWOOD,45211.0,INTERNET,2025 Mar 10 12:00:00 AM,10:42 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,2:41 AM,2025 Mar 11 12:00:00 AM,2:41 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,"2,818",,HARRISON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.14308938,-84.59297217,3/10/2025,WESTWOOD
SR25032664,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,231 ATKINSON ST,CUF,45219.0,INTERNET,2025 Mar 10 12:00:00 AM,11:08 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:29 AM,2025 Mar 11 12:00:00 AM,10:29 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON28,2,Y,0,,,231,,ATKINSON ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,12,1.0,2,,39.12593824,-84.51911539,3/10/2025,CUF
SR25032626,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1535 MADISON RD,WALNUT HILLS,45206.0,INTERNET,2025 Mar 10 12:00:00 AM,10:26 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:57 AM,2025 Mar 11 12:00:00 AM,10:57 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"1,535",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.12950773,-84.47693696,3/10/2025,EAST WALNUT HILLS
SR25032521,DBENNETT,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2543 FAIRVIEW AV,CUF,45219.0,311 CALL,2025 Mar 10 12:00:00 AM,7:50 AM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:29 AM,2025 Mar 11 12:00:00 AM,10:29 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON21,2,Y,0,,,"2,543",,FAIRVIEW AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,10,1.0,2,,39.1291628,-84.52413388,3/10/2025,CUF - HEIGHTS
SR25032952,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6030 RIDGE AV,PLEASANT RIDGE,45213.0,INTERNET,2025 Mar 10 12:00:00 AM,6:08 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,2:23 AM,2025 Mar 11 12:00:00 AM,2:23 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"6,030",,RIDGE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.1818895,-84.42723833,3/10/2025,PLEASANT RIDGE
SR25032527,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6428 RIDGE AV,PLEASANT RIDGE,45213.0,INTERNET,2025 Mar 10 12:00:00 AM,8:08 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,2:21 AM,2025 Mar 11 12:00:00 AM,2:21 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"6,428",,RIDGE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.18795363,-84.42952908,3/10/2025,PLEASANT RIDGE
SR25032708,JPHILLIPS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2880 CENTRAL PKWY,CUF,45225.0,RADIO,2025 Mar 10 12:00:00 AM,12:03 PM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,12:12 PM,2025 Mar 10 12:00:00 AM,12:12 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,880",,CENTRAL PKWY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,1.0,2,,39.13455743,-84.53162395,3/10/2025,CUF
SR25032939,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2257 SPRING GROVE AV,CAMP WASHINGTON,45214.0,INTERNET,2025 Mar 10 12:00:00 AM,5:19 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,2:39 AM,2025 Mar 11 12:00:00 AM,2:39 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,257",,SPRING GROVE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.12472395,-84.53687544,3/10/2025,CAMP WASHINGTON
SR25032566,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1141 GILSEY AV,WEST PRICE HILL,45205.0,INTERNET,2025 Mar 10 12:00:00 AM,9:17 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,1:35 AM,2025 Mar 11 12:00:00 AM,1:35 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON08,1,Y,0,,,"1,141",,GILSEY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.11355434,-84.58185923,3/10/2025,WEST PRICE HILL
SR25032675,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2365 ROHS ST,CUF,45219.0,INTERNET,2025 Mar 10 12:00:00 AM,11:16 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,11:56 AM,2025 Mar 11 12:00:00 AM,11:56 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON28,2,Y,0,,,"2,365",,ROHS ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,1.0,2,,39.1272481,-84.52148718,3/10/2025,CUF
SR25032726,CPROM,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3440 CARDIFF AV,OAKLEY,45209.0,311 CALL,2025 Mar 10 12:00:00 AM,12:15 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,12:09 PM,2025 Mar 11 12:00:00 AM,12:09 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"3,440",,CARDIFF AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15506436,-84.4210885,3/10/2025,OAKLEY
SR25032505,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3834 MILLSBRAE AV,OAKLEY,45209.0,INTERNET,2025 Mar 10 12:00:00 AM,5:45 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,9:31 AM,2025 Mar 11 12:00:00 AM,9:31 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,WED17,1,Y,0,,,"3,834",,MILLSBRAE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.14910123,-84.43929405,3/10/2025,OAKLEY
SR25033010,ACOTTERMAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4045 READING RD,NORTH AVONDALE - PADDOCK HILLS,45229.0,311 CALL,2025 Mar 10 12:00:00 AM,9:11 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,2:28 PM,2025 Mar 11 12:00:00 AM,2:28 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"4,045",,READING RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,25,4.0,99,,39.15743464,-84.47824447,3/10/2025,NORTH AVONDALE
SR25032753,CPROM,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1281 IDA ST,MT. ADAMS,45202.0,311 CALL,2025 Mar 10 12:00:00 AM,12:51 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,1:24 PM,2025 Mar 11 12:00:00 AM,1:24 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,MON27,2,Y,0,,,"1,281",,IDA ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,12,6.0,119,,39.11144315,-84.49914875,3/10/2025,MOUNT ADAMS
SR25032522,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,711 W 6TH ST,QUEENSGATE,45203.0,INTERNET,2025 Mar 10 12:00:00 AM,7:52 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,5:15 AM,2025 Mar 11 12:00:00 AM,5:15 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,,,711,W,6TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.10112632,-84.525805,3/10/2025,QUEENSGATE
SR25032811,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2710 STRATFORD AV,CUF,45220.0,RADIO,2025 Mar 10 12:00:00 AM,2:02 PM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,2:03 PM,2025 Mar 10 12:00:00 AM,2:03 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,710",,STRATFORD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,1.0,2,,39.13224839,-84.52169088,3/10/2025,CUF - HEIGHTS
SR25032525,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3772 ASHWORTH DR,OAKLEY,45208.0,INTERNET,2025 Mar 10 12:00:00 AM,8:05 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,12:18 PM,2025 Mar 11 12:00:00 AM,12:18 PM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,772",,ASHWORTH DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.14340012,-84.40799967,3/10/2025,HYDE PARK
SR25032950,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3835 HOLBROOK AV,EAST END,45226.0,INTERNET,2025 Mar 10 12:00:00 AM,5:56 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,5:26 AM,2025 Mar 11 12:00:00 AM,5:26 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,835",,HOLBROOK AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,2.0,97,,39.10827232,-84.43566922,3/10/2025,COLUMBIA TUSCULUM - EAST END
SR25032732,ZGALLION,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,798 W 6TH ST,QUEENSGATE,45203.0,311 CALL,2025 Mar 10 12:00:00 AM,12:29 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,12:48 PM,2025 Mar 11 12:00:00 AM,12:48 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,,,798,W,6TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,1.0,2,,39.10029481,-84.52765262,3/10/2025,QUEENSGATE
SR25032638,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1220 HARRISON AV,QUEENSGATE,45214.0,INTERNET,2025 Mar 10 12:00:00 AM,10:40 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,4:47 AM,2025 Mar 11 12:00:00 AM,4:47 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,220",,HARRISON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.12472441,-84.53809892,3/10/2025,QUEENSGATE
SR25032858,SWONG,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5548 KIRBY AV,MT. AIRY,45239.0,EMAIL,2025 Mar 10 12:00:00 AM,3:11 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,12:23 PM,2025 Mar 11 12:00:00 AM,12:23 PM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,"5,548",,KIRBY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,3.0,98,,39.19367057,-84.57118185,3/10/2025,MOUNT AIRY
SR25032492,MAMITCHELL,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3039 MADISON RD,OAKLEY,45209.0,INTERNET,2025 Mar 10 12:00:00 AM,2:03 AM,2025 Mar 10 12:00:00 AM,CLOSED,CLOSED,2025 Mar 10 12:00:00 AM,2:06 AM,2025 Mar 10 12:00:00 AM,2:06 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,039",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.15139176,-84.43237711,3/10/2025,OAKLEY
SR25032533,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2131 WEST FORK RD,MT. AIRY,45211.0,INTERNET,2025 Mar 10 12:00:00 AM,8:13 AM,2025 Mar 17 12:00:00 AM,CLOSED,CLOSED,2025 Mar 17 12:00:00 AM,1:32 AM,2025 Mar 17 12:00:00 AM,1:32 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,THURSDAY,THU12,2,Y,0,,,"2,131",,WEST FORK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.16206823,-84.57286817,3/10/2025,NORTHSIDE - WESTWOOD
SR25032606,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1302 RIVERSIDE DR,EAST END,45202.0,INTERNET,2025 Mar 10 12:00:00 AM,10:09 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:23 AM,2025 Mar 12 12:00:00 AM,5:23 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,302",,RIVERSIDE DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,6.0,119,,39.11024901,-84.49130322,3/10/2025,EAST END
SR25032894,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6608 CORBLY ST,MT. WASHINGTON,45230.0,311 CALL,2025 Mar 10 12:00:00 AM,4:16 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:19 AM,2025 Mar 12 12:00:00 AM,5:19 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,,,"6,608",,CORBLY ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,2.0,97,,39.09533637,-84.37476646,3/10/2025,MOUNT WASHINGTON
SR25032912,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,626 W 7TH ST,QUEENSGATE,45203.0,INTERNET,2025 Mar 10 12:00:00 AM,4:42 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:58 AM,2025 Mar 12 12:00:00 AM,5:58 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,626,W,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.10127181,-84.52502319,3/10/2025,QUEENSGATE
SR25032629,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2523 INGLESIDE AV,EAST WALNUT HILLS,45206.0,INTERNET,2025 Mar 10 12:00:00 AM,10:28 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:24 AM,2025 Mar 12 12:00:00 AM,3:24 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,WEDNESDAY,WED01,3,Y,0,,,"2,523",,INGLESIDE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.12579978,-84.47776707,3/10/2025,EAST WALNUT HILLS
SR25032932,CPROM,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2767 REDFIELD PL,MT. WASHINGTON,45230.0,311 CALL,2025 Mar 10 12:00:00 AM,5:07 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:26 AM,2025 Mar 12 12:00:00 AM,3:26 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,,,,Y,0,Y,DOTE,"2,767",,REDFIELD PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.10633417,-84.39020914,3/10/2025,MOUNT WASHINGTON
SR25033017,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2968 GILBERT AV,WALNUT HILLS,45206.0,INTERNET,2025 Mar 10 12:00:00 AM,9:52 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:18 AM,2025 Mar 12 12:00:00 AM,3:18 AM,36,3/12/2025,2025 Mar 22 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"2,968",,GILBERT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.13385261,-84.48752506,3/10/2025,WALNUT HILLS
